batter,player,game_year,plate_appearances,opportunities,chases,chase_rate,cost_per_chase,cost_per_chase_se,runs_saved_per_600_pa,runs_saved_shrunk,standard_error_per_600_pa,chase_plus,chase_plus_raw,chase_plus_se,chase_plus_posterior_sd,league_chase_cost_per_600_pa,runs_saved_vs_anchor_per_600_pa,runs_saved_vs_anchor_shrunk,runs_saved_count_only_per_600_pa,shrinkage_factor,chase_rate_rank,value_rank,rank_gap,total_cost,expected_cost,expected_cost_anchor,mean_runs_saved,standard_deviation,scale_to_600_pa
518692,Freddie Freeman,2026,598,1302,382,29.339477726574504,0.10750251784417586,0.012557532868725158,7.538751154327804,5.961523109511729,4.972197577470585,113.56929042294826,117.15928999355816,11.317442158586896,9.634372171271842,43.93393407977812,0.007451113422669598,-1.5697769313934051,7.745874452204632,0.2753133337816416,127.0,65.0,62.0,41.06596181647518,48.57958380028856,41.07338809285311,0.0057708310167537465,0.13733866424120375,1306.3545150501673
691594,Javier Sanoja,2026,422,752,289,38.430851063829785,0.05877844503934409,0.022519232668001026,11.304679340780364,5.924001946686586,9.225524083640572,113.48388681953543,125.73108822955074,20.998629594354696,13.822478518659231,43.93393407977812,5.949103875792437,0.5684264816986584,10.972435621108513,0.5666987502921604,246.0,66.0,180.0,16.986970616370442,24.937928419385962,21.17117367567779,0.010573082184861067,0.2366155744308609,1069.1943127962086
663457,Lars Nootbaar,2026,272,547,106,19.378427787934186,,,8.908931621674641,5.856764795040508,7.005754014153317,113.3308453197144,120.27801927661935,15.94611127114592,12.039667498941808,43.93393407977812,1.194545699003852,-1.8576211276302814,9.139721616906439,0.4299415262232775,7.0,67.0,-60.0,18.802308656748895,22.8410243252414,19.343836040297308,0.007383392446969842,0.13579346643146387,1206.6176470588236
666126,Carlos Cortes,2026,340,700,192,27.42857142857143,0.10682625938244965,0.022373722358963316,9.390649279791171,5.707512929261245,7.841870220134634,112.99112644658038,121.37447846746211,17.849232909338035,12.798608036625348,43.93393407977812,1.9049558538158164,-1.7781804967141097,8.831747401135557,0.48585411473467843,93.0,68.0,25.0,20.51064180143033,25.83200972664533,21.590116785259294,0.0076019541788785675,0.16795707289239659,1235.2941176470588
670541,Yordan Álvarez,2026,597,1316,384,29.17933130699088,0.10128926663119264,0.014439340338829418,7.529801938309755,5.658303077627044,5.625545161018332,112.87911769374517,117.13892028115818,12.804555928916127,10.502929128521503,43.93393407977812,0.3224772812207656,-1.5490215794619449,9.409894095777009,0.3271909460701775,125.0,69.0,56.0,38.895078386377975,46.38723131499618,39.21594328119264,0.005693125325697725,0.1542978062947681,1322.6130653266332
643217,Andrew Benintendi,2026,430,855,284,33.21637426900585,0.08288867492708211,0.016983568698663833,8.292417514115126,5.593636805378427,6.812922538460823,112.73192788795362,118.87474383481619,15.507198891156598,11.847367900786997,43.93393407977812,2.289360248374087,-0.4094204603626119,8.716227680859745,0.4163170116611951,195.0,70.0,125.0,23.54038367929132,29.483282897740494,25.18109185729275,0.0069507593198235955,0.16698120815135284,1193.0232558139535
683737,Michael Busch,2026,643,1312,336,25.609756097560975,0.128921400000902,0.014333985512162827,6.6382288615698055,5.447103579443654,4.616417065136331,112.39839703303703,115.10957076940953,10.507634159858158,9.11990407470142,43.93393407977812,-0.5513048564221872,-1.7424301385483387,6.506580671911751,0.246695341342826,66.0,71.0,-5.0,43.31759040030307,50.43155899695204,42.72677536250396,0.005422232162080011,0.1365833758771347,1224.2612752721618
592518,Manny Machado,2026,601,1251,378,30.215827338129497,0.10207141932600158,0.01694726633957215,7.591955779680419,5.36564200040569,6.383196190604194,112.21297867535014,117.28039143021985,14.52907945601495,11.393626805117602,43.93393407977812,0.807341112514901,-1.4189726667598288,7.287237307649601,0.3850387048945562,148.0,72.0,76.0,38.5829965052286,46.187605544541825,39.39168318626436,0.0060788241721128865,0.1807726646251305,1248.91846921797
683953,Travis Bazzana,2026,451,929,247,26.58772874058127,0.13260812957395915,0.014151384342256873,6.6263825280015,5.294293532168358,4.987847333829384,112.05057922323695,115.08260679767234,11.353063271711846,9.65631882199076,43.93393407977812,-1.008954165578899,-2.341043161412041,5.086107237237311,0.2765690642845864,83.0,73.0,10.0,32.75420800476791,37.73503887164904,31.99581079030777,0.005361497165641687,0.12300721528689067,1235.920177383592
810938,Ben Williamson,2026,270,541,171,31.608133086876155,0.08368339526245919,0.024635063264831426,9.771890133803979,5.277691241667539,9.18353327720537,112.0127900043824,122.24223789305901,20.903052434433274,13.795111923243127,43.93393407977812,3.0163872989041787,-1.4778115932322606,9.767296413803829,0.5644570013982089,169.0,74.0,95.0,14.309860589880522,18.707211150092313,15.667234874387402,0.008128189575252848,0.17767392041345292,1202.2222222222222
695578,James Wood,2026,556,1270,279,21.968503937007874,0.14310149072776232,0.012212626864359564,6.095661336694819,5.182281314666321,4.198242843715979,111.79562318561318,113.8746084646686,9.55580903839054,8.47660127330522,43.93393407977812,-1.4467643956522078,-2.360144417680706,8.284322698000375,0.21311985779392598,25.0,75.0,-50.0,39.92531591304569,45.57396208504956,38.58464757307464,0.0044477528913416265,0.10916646242554291,1370.5035971223022
646240,Rafael Devers,2026,620,1332,401,30.105105105105107,0.10318368993698257,0.01770653331872303,7.621933618785568,5.161499588194821,6.911780527314022,111.74832096488839,117.34862533581709,15.732213998325662,11.946804159733283,43.93393407977812,0.6051103500675526,-1.8553236805231945,7.529399480937868,0.42333472755071966,143.0,76.0,67.0,41.37665966473001,49.252657737475104,42.00194035979982,0.00591291146602484,0.19569434052325957,1289.032258064516
687637,Dylan Beavers,2026,298,623,150,24.077046548956663,0.13507518686870792,0.023057808148871237,7.862278430533349,5.154102014573832,7.25942738299453,111.73148301541737,117.89568495335863,16.52350861594226,12.282460424805652,43.93393407977812,0.6979897308565585,-2.0101866851029593,6.592198040263643,0.4474568433398052,43.0,77.0,-34.0,20.261278030306187,24.166209650804415,20.607946263298278,0.00626794802648191,0.14445193229540118,1254.3624161073826
687462,Spencer Horwitz,2026,409,849,211,24.852767962308597,0.11971266094276521,0.017231665234077865,6.673619681116586,5.125097000894318,5.513333435898024,111.66546340145143,115.1901254028337,12.549145783044493,10.36058995883053,43.93393407977812,0.09529445086940418,-1.453228229352864,7.034622699908981,0.31838263995672134,55.0,78.0,-23.0,25.25937145892346,29.808555541551264,25.324330509599438,0.0053582851385486525,0.12898299915539108,1245.476772616137
660670,Ronald Acuña,2026,403,910,259,28.46153846153846,0.11834891131710747,0.01702953445735419,7.338376905602117,5.117299306729836,6.610718964392089,111.64771471964589,116.70320916919621,15.046954257244325,11.638287043591736,43.93393407977812,-0.7722206141765372,-2.993298213048818,7.231135761796059,0.4017524521176234,111.0,79.0,32.0,30.652368031130834,35.581311186060255,30.133693185275593,0.00541642104937299,0.1471911825142516,1354.8387096774195
663886,Tyler Stephenson,2026,419,854,194,22.716627634660423,0.14434502486638986,0.016706900404618207,6.282302842389538,4.9970397340578785,5.122779023125625,111.37398650661224,114.2994315760153,11.660187348174528,9.843182733410389,43.93393407977812,-0.6268135403401992,-1.9120766486718592,6.440362691116105,0.2873766665303745,33.0,80.0,-47.0,28.002934824079635,32.390076309014994,27.565210035075395,0.005137168015146793,0.12241635942116466,1222.9116945107398
672640,Otto Lopez,2026,617,1128,357,31.648936170212767,0.08806518065816207,0.01581629350557796,6.4071914232967835,4.919615741764317,5.579423784032776,111.1977582814026,114.58369608253653,12.699576991901731,10.4447607566764,43.93393407977812,0.5012862088593746,-0.986289472673092,5.8523939168110966,0.3235768187224699,170.0,81.0,89.0,31.43926949496386,38.02799800858738,31.95475881307425,0.0058410713773258205,0.17083179854772088,1096.9205834683955
663656,Kyle Tucker,2026,558,1127,273,24.22360248447205,0.13766668070291346,0.013232380041463092,5.538574118750652,4.756809360608927,4.154940706748031,110.82718736722097,112.60659723459626,9.457247100164572,8.407576966523658,43.93393407977812,-1.6331425921293732,-2.414907350271098,5.6118235392031215,0.2096631522241641,44.0,82.0,-38.0,37.583003831895375,42.73387776233348,36.06418122121506,0.004570429397016952,0.1151027821465417,1211.8279569892475
808982,Jung Hoo Lee,2026,538,955,304,31.83246073298429,0.0925020253214005,0.015348812596267683,5.947145222813322,4.743032585771778,5.168659068685617,110.79582943143464,113.53656426946448,11.764616979895376,9.905762812713673,43.93393407977812,0.17161360646533053,-1.032499030576214,5.1369979233221885,0.2910423961529452,172.0,83.0,89.0,28.120615697705755,33.45322258082837,28.27449589816967,0.005583881553007971,0.14997097881441127,1065.0557620817845
670764,Taylor Walls,2026,409,814,200,24.57002457002457,0.13177799207066557,0.017819379780247453,6.039831149495368,4.693528591534738,5.512033592075501,110.68315116741405,113.74753086879915,12.546187150156843,10.358924818102011,43.93393407977812,-0.9617926878267421,-2.3080952457873716,6.336945460587618,0.31828030808170554,48.0,84.0,-36.0,26.355598414133116,30.472749981039126,25.699976398597887,0.00505792575786979,0.13169573511000596,1194.1320293398533
641355,Cody Bellinger,2026,498,962,290,30.14553014553015,0.0969631586196544,0.017497243409129344,6.370779550639955,4.680702957562214,6.189587174443185,110.65395816605607,114.50081738428312,14.088397281253544,11.17735056803235,43.93393407977812,0.3834761757677258,-1.3066004173100154,6.941893711657698,0.37055967123292327,146.0,85.0,61.0,28.119315999699776,33.40706302673094,28.437601225586988,0.005496618531217424,0.16563504891507258,1159.0361445783133
606192,Teoscar Hernández,2026,424,903,269,29.789590254706532,0.09726649149034929,0.02163808878481291,7.512078540127778,4.638030487239515,8.132189273910015,110.5568294403535,117.09857925877262,18.51004114301044,13.035765832880074,43.93393407977812,1.102263054805586,-1.7717849980826763,7.679194415879289,0.5040266597762839,132.0,86.0,46.0,26.16468621090396,31.473221712594256,26.94361876963324,0.005878776856799886,0.19123976845148621,1277.830188679245
687093,Vaughn Grissom,2026,399,749,240,32.04272363150868,0.08631695779989998,0.020410108783157004,6.976465774626716,4.609922890170109,7.416288038643817,110.492852476628,115.87944699411256,16.880546197335377,12.426996238702191,43.93393407977812,1.6026824347472197,-0.7638604497093873,7.076952240573352,0.45804984586266345,177.0,87.0,90.0,20.716069871975996,25.35541961210276,21.781853691082897,0.006194058398033065,0.18020520270041626,1126.3157894736842
808959,Munetaka Murakami,2026,470,1131,253,22.369584438549957,0.16276145114684046,0.013383584230852534,5.664806083462894,4.603047474624018,4.973660684743467,110.47720303459623,112.8939194773142,11.320772402744465,9.636426399555397,43.93393407977812,-2.48696769871145,-3.548726307550325,7.027275609114316,0.2754307501987455,28.0,88.0,-60.0,41.17864714015064,45.61607857219657,39.23052244282667,0.0039234583837718245,0.11584877834550107,1443.8297872340427
553993,Eugenio Suárez,2026,444,978,281,28.732106339468306,0.12147206112820552,0.01735596834282486,6.358163276322562,4.44290935203935,6.880138628774511,110.11270546355267,114.47210091583648,15.660192452333325,11.91517330318613,43.93393407977812,-1.1664635937220156,-3.0817175180052283,6.285508866892474,0.42109601779767497,117.0,89.0,28.0,34.13364917702575,38.83869000150445,33.27046611767146,0.004810880188628523,0.16280190458974886,1321.6216216216217
650859,Luis Rengifo,2026,353,726,225,30.991735537190085,0.10460708134714972,0.016506001203172575,6.131274872626861,4.415743185988181,6.545388756364647,110.05087133323819,113.95567003285727,14.898253237415755,11.569068473323929,43.93393407977812,-1.1659026173819895,-2.8814343040206696,4.538361158185676,0.3969878275313702,159.0,90.0,69.0,23.536593303108685,27.143826686504156,22.85065392988228,0.004968641023960702,0.14291920467926694,1233.9943342776205
683083,Nasim Nuñez,2026,464,905,233,25.74585635359116,0.12910913988058936,0.016030108236953475,5.443340206595563,4.397061845988519,5.130055194130615,110.00834989646965,112.38983105112142,11.676748967700284,9.853139697270572,43.93393407977812,-1.071283521972627,-2.117561882579671,4.7473542402305755,0.2879583577166476,68.0,91.0,-23.0,30.08242959217732,34.29194601861122,29.253970335185155,0.004651399366225307,0.13187560901684373,1170.2586206896551
677800,Wilyer Abreu,2026,621,1326,401,30.24132730015083,0.10614306967899925,0.013613313449882359,5.559994475184563,4.375825562633951,5.480182465878152,109.96001303841363,112.65535306965309,12.473689371698146,10.318005227589737,43.93393407977812,-1.1681145629608198,-2.352283475511433,5.9358715925698,0.31577074714836256,149.0,92.0,57.0,42.5633709412787,48.317965223094724,41.35437236861425,0.004339814692168946,0.15576275017911762,1281.1594202898552
686469,Vinnie Pasquantino,2026,426,919,277,30.141458106637646,0.10967830245099314,0.014483287390501262,5.742248754174132,4.371222276572388,5.902024744784188,109.94953529232059,113.07019021730898,13.433863523505327,10.84193793980347,43.93393407977812,-1.4608795092120161,-2.8319059868137604,6.586990909554132,0.348653670438006,145.0,93.0,52.0,30.3808897789251,34.45788639438873,29.343665327384567,0.004436340169166087,0.13822978069872197,1294.3661971830986
678391,Jorbit Vivas,2026,326,617,175,28.363047001620746,0.11161498300634393,0.0158733815733628,5.483627298172298,4.336220404847328,5.43656688285944,109.86986596049726,112.4815303091564,12.374413984842253,10.261605029200679,43.93393407977812,-0.3749742584001877,-1.522381151725157,5.884514940565978,0.31232805503309446,109.0,94.0,15.0,19.532622026110186,22.5120595247838,19.328886012379417,0.0048289100464726335,0.11891824820103046,1135.5828220858896
681715,Heriberto Hernandez,2026,428,894,219,24.496644295302016,0.13488320230772935,0.018591995779338018,5.543829947807197,4.24173182144878,5.902898616978374,109.65479625327058,112.61856026309947,13.435852583243522,10.842983459340461,43.93393407977812,-2.292812024213183,-3.5949101505716,5.502482715960944,0.34872091705059044,47.0,95.0,-48.0,29.539421305392725,33.494020001495194,27.903882061453988,0.004423488474387547,0.140828023300349,1253.271028037383
543807,George Springer,2026,463,943,239,25.344644750795336,0.12139818951519415,0.017017527676972753,5.078054983651961,4.026339924768443,5.556884029342611,109.16453308610413,111.55838895381163,12.648273244212678,10.41616324525035,43.93393407977812,-1.8457258978681803,-2.897440956751698,5.582511015563906,0.3218073528508165,63.0,96.0,-33.0,29.014167294131404,32.93273305651617,27.589882142943125,0.0041554249866222305,0.13963851690349585,1222.0302375809933
677942,Blaze Alexander,2026,288,548,164,29.927007299270077,0.11345711727435294,0.021184893959059575,5.85490635370659,3.990204591434333,7.460301537980178,109.08228383141983,113.32661523794994,16.980727299388377,12.466802818369175,43.93393407977812,-0.7067468909449648,-2.571448653217222,4.781776945422715,0.46098902766520594,136.0,97.0,39.0,18.60696723299388,21.417322282773046,18.267728725340298,0.0051283851273342404,0.1529703779483879,1141.6666666666665
663616,Trevor Larnach,2026,427,870,262,30.114942528735632,0.10760195384088428,0.015629783438870087,5.099583817128002,3.947650710402411,5.92168611789634,108.98542503212667,111.6073916983347,13.47861565764485,10.865422100529432,43.93393407977812,-1.3398495394282668,-2.4917826461538573,5.7950991666305525,0.3501657075861193,144.0,98.0,46.0,28.19171190631168,31.820915722834442,27.2381856507519,0.004171498639681334,0.14287701949678147,1222.4824355971898
691026,Masyn Winn,2026,492,973,237,24.35765673175745,0.12974338434349855,0.018805820148809837,4.806733232952272,3.8504022823586115,5.52262895188545,108.76407351858542,110.94082133465191,12.570303724353701,10.372486882011048,43.93393407977812,-1.535417263068725,-2.4917482136623854,5.23618750274896,0.31911424859077825,46.0,99.0,-53.0,30.749182089409157,34.69070334043002,29.490139933692802,0.004050895427565122,0.14517883183148828,1186.5853658536585
691718,Pete Crow-Armstrong,2026,648,1377,466,33.84168482207698,0.09966720797744195,0.013824631608149751,4.896936467468517,3.772147285415582,6.107577905606343,108.5859538063809,111.14613696687472,13.901732302224067,11.083444574469251,43.93393407977812,-1.8708354952756279,-2.9956246773285633,6.001337105777484,0.3643593471138556,203.0,100.0,103.0,46.44491891748795,51.73361030235395,44.424416582590275,0.003840734484289033,0.17775662697531983,1275.0
691406,Junior Caminero,2026,622,1382,416,30.101302460202607,0.10016900969368588,0.0174239600548945,5.262719835186277,3.753653104409337,7.10794395583115,108.54385837060074,111.97871291387173,16.178710385744377,12.138843237969587,43.93393407977812,-1.5602835342013945,-3.0693502649783344,7.90909241833951,0.43705391356169276,141.0,101.0,40.0,41.670308032573324,47.125994261716436,40.05281410211788,0.003947674550754781,0.1982116184372413,1333.1189710610931
676724,Jared Young,2026,311,645,182,28.217054263565895,0.1061036033412542,0.02213299729380755,5.572550239345557,3.7406520451068803,7.857741562174186,108.51426607577268,112.68393180821585,17.885358383580183,12.811906536887578,43.93393407977812,-1.0844822521347341,-2.916380446373411,6.071575009074428,0.48686430081112175,106.0,102.0,4.0,19.310855808108265,22.19929434883571,18.748732507418428,0.00447819928794953,0.16037143758284322,1244.3729903536978
694671,Wyatt Langford,2026,400,796,218,27.386934673366838,0.1291687510359153,0.014398097820608247,4.413635561892341,3.6533024772084497,5.180864178000006,108.3154458022688,110.04607407540097,11.792397577217313,9.922329062214231,43.93393407977812,-2.407142517315965,-3.1674756019998567,4.019616802455557,0.29201668005766657,90.0,103.0,-13.0,28.158787725829534,31.10121143375776,26.55402604761889,0.0036965121958897327,0.12242057471617221,1194.0
662139,Daulton Varsho,2026,489,999,358,35.83583583583583,0.0848284101176386,0.016532487173457625,4.9517043471322255,3.539802623579882,7.287889538629328,108.05710368926233,111.27079659686427,16.58829260633819,12.308998809800206,43.93393407977812,-1.2990907424114337,-2.710992465963778,5.704600192585042,0.44939254845561527,224.0,104.0,120.0,30.368570822114616,34.40420986502738,29.309811867049298,0.004039678721634398,0.1879215760539026,1225.7668711656443
671976,Tristan Peters,2026,433,750,239,31.866666666666667,0.09043719439458382,0.019230646354235475,4.556207506055935,3.5115840920116117,6.320490639137433,107.99287422254298,110.37058847901596,14.386352534831667,11.324405137319504,43.93393407977812,-0.6002224823921752,-1.6448458964364985,4.861167202902128,0.3803743329744694,173.0,105.0,68.0,21.614489460305535,24.902552543842567,21.18132890217918,0.004384084111382711,0.16655466709351877,1039.2609699769052
690993,Colt Keith,2026,399,750,185,24.666666666666668,0.1372678981217482,0.019324071028137057,4.252994753017592,3.444119460147282,5.6753937888840245,107.83931494478328,109.68043231752186,12.918018629012991,10.565274124744889,43.93393407977812,-1.9446360009279866,-2.753511293798296,3.174087535308973,0.3310868614025279,50.0,106.0,-56.0,25.394561152523416,28.222802663280117,24.101378211906304,0.0037709886810089314,0.13781199323974452,1127.8195488721803
686217,Sal Frelick,2026,349,639,152,23.78716744913928,0.1417077065508611,0.022477091262068104,4.31761359589993,3.4308104454491706,5.966841639735846,107.80902169885192,109.82751416720325,13.581396168394262,10.919048062708255,43.93393407977812,-2.0569123147114463,-2.943715465162206,4.142900633755668,0.3536307017439292,41.0,107.0,-66.0,21.53957139573089,24.05098330401268,20.343134066007064,0.003930222078688252,0.13729927984275878,1098.5673352435529
656716,Zach Mckinstry,2026,396,708,205,28.954802259887007,0.11261196302292568,0.01497654668297842,4.056924202574704,3.4296135922705533,5.020334009102119,107.80629748759316,109.23414733405816,11.427007651957295,9.701694874904266,43.93393407977812,-1.6422081966161592,-2.26951880692031,4.411036999970643,0.27917442533334086,120.0,108.0,12.0,23.085452419699767,25.76302239339907,22.0015950099331,0.0037818784939255717,0.12452596586724113,1072.7272727272727
665833,Oneil Cruz,2026,354,827,259,31.318016928657798,0.1037995104126962,0.020051734094861755,5.296011524484374,3.3709362852029034,8.95834499384825,107.67273943435553,112.05448962268558,20.3904912716924,13.644676798157102,43.93393407977812,-2.3056486725466216,-4.230723911828092,7.1132319640401915,0.5522133650462513,164.0,109.0,55.0,26.884073196888313,30.008719996334094,25.523740480085806,0.0037782911722439917,0.1837921847850504,1401.6949152542372
608348,Carson Kelly,2026,384,782,194,24.808184143222505,0.13894349186182645,0.01938144769605527,3.834585017406471,3.10721653210757,6.040387524008667,107.07247506327406,108.72807113163,13.74879725781018,11.005473106056028,43.93393407977812,-2.995125893999062,-3.7224943792979626,4.094796098120823,0.35925088052259485,53.0,110.0,-57.0,26.95503742119433,29.409171832334472,25.03815684903493,0.0031382792981331734,0.13824244279398884,1221.875
702222,Justin Crawford,2026,416,745,280,37.58389261744966,0.083478216967369,0.01561450157867144,3.8681882633425326,3.0758020337519376,6.382325726871062,107.00097111305055,108.80455698849646,14.527098154428002,11.392671248407074,43.93393407977812,-1.6246299662061559,-2.4170161957967506,3.5321733311102377,0.3849741230197923,237.0,111.0,126.0,23.37390075086332,26.05584461344748,22.247490640960386,0.003599924647763968,0.16212235691769586,1074.5192307692307
669707,Jared Triolo,2026,334,616,156,25.324675324675322,0.1393092353475171,0.01873653871796441,3.6394608324015616,3.0160261159334745,5.7997559295025205,106.8649124625552,108.28394021303166,13.201084881155744,10.718458225335393,43.93393407977812,-2.740885189537064,-3.364319906005151,2.6703517820453713,0.34075720460234105,62.0,112.0,-50.0,21.73224071421267,23.758207244249537,20.206481292037036,0.0032889067046053067,0.13008121296563793,1106.5868263473055
807712,Luke Keaschall,2026,543,1024,240,23.4375,0.14040104168527553,0.0164847435557738,3.2636027367292066,2.9027468127624423,4.635514391129472,106.60707235434788,107.4284327253802,10.55110244102429,9.148280869125418,43.93393407977812,-3.2891350193696063,-3.64999094333637,3.402324533640348,0.24823292636981403,37.0,113.0,-76.0,33.69625000446613,36.64981048120606,30.719582811936636,0.00288433640306634,0.13109814137413037,1131.4917127071824
608070,José Ramírez,2026,472,1048,307,29.293893129770993,0.11805021340085001,0.014823750747513834,3.380726066371126,2.8301025911081297,5.9264532691208895,106.44172357970275,107.69502239483535,13.489466384592937,10.871103811451741,43.93393407977812,-3.594932749800726,-4.145556225063722,4.613589194900179,0.3505320183449562,126.0,114.0,12.0,36.241415514060954,38.90092001960624,33.41340175088438,0.00253769513887909,0.14401408558365017,1332.2033898305083
605137,Josh Bell,2026,568,1210,366,30.247933884297524,0.10296552229001886,0.016831655116512086,3.4928430358562936,2.807478677616356,6.686485564374631,106.39022827438662,107.9502168631513,15.21941001739765,11.717537312006801,43.93393407977812,-3.182377070256242,-3.867741428496179,3.7087096048704837,0.40724250275168195,150.0,115.0,35.0,37.6853811581469,40.99193923209086,34.672730864970994,0.0027326926230941805,0.18197105438708824,1278.169014084507
664770,Nathan Lukes,2026,399,780,270,34.61538461538461,0.09819441086509603,0.017666889875456428,3.5462931166692044,2.773417680901854,7.224963712572119,106.31270051042026,108.07187699200716,16.44506430826922,12.250138658735304,43.93393407977812,-2.92583009606066,-3.69870553182801,3.011195979368688,0.44510494225810626,211.0,116.0,95.0,26.51249093357593,28.87077585616095,24.56681391969559,0.003023442208442335,0.1720323073006879,1172.9323308270675
656305,Matt Chapman,2026,348,707,186,26.308345120226306,0.13421034047934924,0.021346243347588015,3.3972915441672304,2.720895991848259,6.951090630963203,106.19315353573272,107.7327278226398,15.821689490271819,11.985845239914976,43.93393407977812,-3.813176449374412,-4.489572001693383,4.460899512727298,0.4261060879784479,77.0,117.0,-40.0,24.963123329158957,26.93355242477595,22.7514809885218,0.0027870284237864126,0.15162514797267188,1218.9655172413793
671732,Lawrence Butler,2026,471,1006,248,24.652087475149106,0.15153388885394126,0.019217908684921934,2.7744430116261687,2.4103482117601893,6.281751465622134,105.4863017898268,106.31503431171939,14.2981765625981,11.281246945357966,43.93393407977812,-4.912405877490773,-5.276500677356752,3.515016055734163,0.3774805851014896,49.0,118.0,-69.0,37.58040443577743,39.75834219990397,33.724165821947174,0.002164948075672507,0.15547172462063322,1281.5286624203823
543760,Marcus Semien,2026,489,916,255,27.838427947598255,0.12368183663985216,0.01565074761137914,2.411315158619046,2.2377664825843078,5.137695641018092,105.09348076710094,105.4885027009883,11.69413973191822,9.863582025587373,43.93393407977812,-3.4117065269396774,-3.5852552029744156,2.2458337629097986,0.28856903597488104,98.0,119.0,-21.0,31.5388683431623,33.504090197436824,28.758327523706463,0.0021454387055398717,0.138349707354768,1123.926380368098
695600,Carter Jensen,2026,543,1175,282,24.0,0.15432980755454095,0.017643940201358184,2.420743397864708,2.215001456986754,5.748989003067855,105.04166427018488,105.50996273966489,13.085532000454283,10.65632962418822,43.93393407977812,-5.509418599962389,-5.715160540840343,2.5521122222524917,0.33681831511663846,42.0,120.0,-78.0,43.52100573038055,45.711778505448116,38.53498189741459,0.001864487468142605,0.15178229800177073,1298.3425414364642
656941,Kyle Schwarber,2026,615,1420,369,25.985915492957744,0.14745723471548897,0.01242512080264873,2.2837453064990543,2.163783254359289,4.696823079477057,104.92508421947862,105.19813523267021,10.690649899342631,9.238792665896309,43.93393407977812,-6.195157201533634,-6.3151192536734,2.7931864680457315,0.2531691884181102,72.0,121.0,-49.0,54.41171961001543,56.75255854917697,48.061683478443456,0.0016484781261700918,0.12775676158011845,1385.3658536585367
686948,Drake Baldwin,2026,540,1096,374,34.12408759124087,0.10281508225416856,0.014916288771762555,2.3048311115288453,2.115549397102714,6.3482671972320635,104.81529697126864,105.24612958025472,14.449576005882978,11.355164939934651,43.93393407977812,-4.611574838036611,-4.800856552462743,3.2629130612579065,0.3824435153446583,207.0,122.0,85.0,38.452840763059044,40.527188763435,34.302423408826094,0.0018926532850145627,0.1725807810695008,1217.7777777777778
680700,Richie Palacios,2026,354,766,248,32.375979112271544,0.10673141922924391,0.017158891918338054,2.314916977317931,2.082293669565901,7.454887310026286,104.73960211663434,105.26908647223432,16.96840373204278,12.461923593763341,43.93393407977812,-4.9328235670404466,-5.165446874792476,1.5603790012071694,0.46062825692341053,182.0,123.0,59.0,26.469391968852488,27.835192985470066,23.559026064298624,0.0017830300478036281,0.15892005612412405,1298.3050847457628
682928,Cj Abrams,2026,595,1243,463,37.24859211584876,0.08881107217551794,0.014954019660192367,2.2293700916583448,2.0482708785460466,7.031453321235912,104.66216131436502,105.074369364715,16.004606617899817,12.064784815012564,43.93393407977812,-4.709941084174279,-4.891040297286576,2.446158278586739,0.43173729702719715,235.0,124.0,111.0,41.11952641726481,43.330318424826,36.448834842125315,0.0017785937309422299,0.19777675593996308,1253.4453781512607
694192,Jackson Chourio,2026,501,1013,344,33.95853899308983,0.1034754544596244,0.016380987076124863,2.2075569764302583,2.0433572358965058,6.765440092830264,104.65097715170702,105.02471955373181,15.399121964687101,11.798963000622326,43.93393407977812,-4.225463196693832,-4.389662937227584,2.329456318607772,0.41292206075037335,204.0,125.0,79.0,35.595556334110796,37.43886640943006,32.067294564871446,0.0018196545659617627,0.17749160048878887,1213.1736526946108
700250,Ben Rice,2026,592,1233,312,25.304136253041364,0.13299250091917061,0.013709799229168738,2.118150597139342,2.0424456624400147,4.602793341916247,104.6489022784329,104.82121767946632,10.476624591729465,9.09960735664227,43.93393407977812,-4.5304283039651665,-4.606133238664494,2.306934107096054,0.24559850216780557,61.0,126.0,-65.0,41.493660286781235,43.583568875958726,37.023637693535605,0.0016949785800304006,0.1293333105124383,1249.662162162162
805999,A. J. Ewing,2026,426,874,230,26.31578947368421,0.13544907499803932,0.01191316349830091,2.0719465180443364,2.0115632566522565,4.414270590543812,104.57860944799418,104.71605050046728,10.047519492627476,8.814183523030039,43.93393407977812,-5.135539885045478,-5.195923146437559,1.4790631790625337,0.23043295295737853,78.0,127.0,-49.0,31.15328724954904,32.62436927736052,27.50705393116675,0.0016831602148872755,0.106013600338272,1230.9859154929577
682985,Riley Greene,2026,521,1133,303,26.74315975286849,0.1389193181256721,0.015725802009313075,2.1026811612183693,2.004952513217676,5.710174336382371,104.56356243803924,104.78600700178633,12.9971841948264,10.60845275862475,43.93393407977812,-5.292794610049729,-5.390523258050422,2.472623232968063,0.33379859244115684,86.0,128.0,-42.0,42.09255339207865,43.9183815337366,37.49664340568547,0.001611498801110283,0.1473061523345696,1304.798464491363
694249,Cole Carrigg,2026,296,626,221,35.3035143769968,0.09773298858955895,0.019350776450839578,2.2335692824594573,2.0033074705327496,8.802146057785311,104.55981808252139,105.08392733144179,20.034959859961088,13.536589205391412,43.93393407977812,-4.117425156558872,-4.347686968485579,2.8043622984758674,0.5434991969547157,218.0,129.0,89.0,21.598990478292528,22.700884657639193,19.567727401056818,0.0017602143440042582,0.17355689218703316,1268.918918918919
