batter,game_year,plate_appearances,total_run_value,mean_run_value,run_value_spread,total_neutral_value,runs_per_600_pa,neutral_runs_per_600_pa,context_bonus_per_600_pa,standard_error_per_600_pa,minimum_plate_appearances,runs_per_600_shrunk,shrinkage_factor,player,chase_rate,chases,cost_per_chase,cost_per_chase_se,runs_saved_shrunk,chase_plus,runs_saved_vs_anchor_shrunk
663886,2024,516,13.314558305137579,0.025803407568096084,0.5123287305717501,10.02164434210792,15.48204454085765,11.65307481640456,3.8289697244530903,13.532408855056612,300,9.168484206780299,0.4832286075559843,Tyler Stephenson,23.97959183673469,235.0,0.1386006038276637,0.0144099704582181,0.0709031237380812,100.19674167248638,0.0709031237380798
650489,2024,636,14.80071172290502,0.02327155931274374,0.5043011622441432,10.33251200963255,13.962935587646244,9.74765283927599,4.215282748370255,11.998105091916624,300,9.071308005237777,0.4236547011979915,Willi Castro,32.02819107282694,409.0,0.1246171733712283,0.0111173435388162,-7.675711046481599,78.70147111733155,-7.675711046481597
668901,2024,452,11.965565276259806,0.026472489549247358,0.5082845197661022,16.151250419898112,15.883493729548414,21.439712946767408,-5.5562192172189935,14.34461564460922,300,8.98358885277327,0.5123633882270618,Mark Vientos,32.39595050618673,288.0,0.1039173301021981,0.0132633761569689,-3.605189985870181,89.99633485724297,-3.6051899858701777
647304,2024,633,15.524707373098355,0.02452560406492631,0.5541877037640601,6.80253473405322,14.715362438955786,6.447900221851393,8.267462217104393,13.216190221955381,300,8.917379458534679,0.4714310373073451,Josh Naylor,32.47172859450727,402.0,0.1121423421409329,0.0160272852983702,-4.679864505770153,87.01433277783309,-4.679864505770153
575929,2024,357,9.455671460316891,0.0264864746787588,0.4751835679370711,14.534184714255526,15.891884807255279,24.427201200429455,-8.535316393174176,15.089628802003618,300,8.647460602612064,0.5376112360557253,Willson Contreras,30.354609929078013,214.0,0.1309021789129507,0.0111018706627294,-6.990563974136735,80.60261416725157,-6.9905639741367365
650490,2024,620,12.898336967808474,0.020803769302916893,0.46333527471622604,12.80885814797759,12.482261581750135,12.395669175462185,0.0865924062879504,11.16479545243266,300,8.567315210743331,0.38894368810772534,Yandy Díaz,22.807017543859647,273.0,0.0770162153730132,0.0191275960745652,10.259176907061722,128.46711846554177,10.259176907061724
602104,2024,301,8.770422757592044,0.02913761713485729,0.49254983247776,9.599997275078897,17.482570280914373,19.1362071928483,-1.6536369119339263,17.034060220920423,300,8.487638026259216,0.597039344986512,Ramón Urías,,,,,,,
663697,2024,636,12.885116299870337,0.0202596168236955,0.4579968737553791,7.400921511094641,12.1557700942173,6.9820014255609815,5.173768668656318,10.896454409569682,300,8.47980570704728,0.37744414124327785,Jonathan India,18.53582554517134,238.0,0.1356859435659629,0.0144078689134298,8.4920887916352,123.56381021999704,8.492088791635204
656305,2024,646,14.17998316642047,0.021950438338112183,0.5246067170456359,15.406178952400328,13.17026300286731,14.309144537833122,-1.1388815349658117,12.384225130464097,300,8.447364590033,0.4391927985582832,Matt Chapman,24.418604651162788,315.0,0.1028515816043525,0.0151781937379809,6.967362278791859,119.33300587166896,6.967362278791861
701538,2024,591,13.075138002569355,0.02212375296543038,0.5109119775299216,20.172505577362433,13.274251779258229,20.479701093768966,-7.205449314510737,12.60966631351496,300,8.408992703570341,0.4480980582705009,Jackson Merrill,34.55357142857143,387.0,0.0934977798692107,0.0137981705269891,-1.044162469148689,97.1026626233467,-1.0441624691486835
592518,2024,643,14.41549391551803,0.02241911961977921,0.5726071252490368,6.3690229939077225,13.451471771867524,5.943100771920114,7.50837099994741,13.548852404959069,300,8.11244930750506,0.4838351417875709,Manny Machado,29.80189491817399,346.0,0.1152712497126756,0.0140544730729326,-3.148025607935051,91.26487254041196,-3.14802560793505
521692,2024,651,13.759441253372568,0.021135854459865697,0.5527230077276484,12.409306010707633,12.681512675919418,11.43714839696556,1.2443642789538583,12.997753579849382,300,7.927518599765813,0.4631338772958239,Salvador Pérez,43.40062111801242,559.0,0.0812713529148661,0.0128332538168228,-4.787023230690227,86.71698922439302,-4.787023230690224
607208,2024,536,11.457296862343497,0.021375553847655777,0.5129910150200009,15.021745137322148,12.825332308593467,16.815386347748674,-3.9900540391552077,13.29470221448136,300,7.887633465002711,0.47438384160620983,Trea Turner,34.4390243902439,353.0,0.110416846178549,0.0126986327900755,-6.055375983169867,83.19756964638762,-6.055375983169867
514888,2024,682,12.567594167190192,0.018427557429897642,0.46902210297761054,19.13187463524899,11.056534457938586,16.831561262682396,-5.77502680474381,10.7758707256729,300,7.840529412721336,0.3722288606737764,José Altuve,37.16216216216216,495.0,0.0743634398258621,0.0128046533985694,0.9702185858837254,102.6921582181521,0.970218585883722
665487,2024,435,9.311383803929953,0.021405480009034375,0.4810864067496223,14.424076662217669,12.843288005420625,19.895278154782993,-7.051990149362368,13.839796612794856,300,7.687818588611701,0.49445293600133544,Fernando Tatís,28.47854356306892,219.0,0.10194992962751,0.0179554109393326,1.5460857020098615,104.29007173145632,1.5460857020098633
670770,2024,341,8.404942920827112,0.024647926454038453,0.5154509400373144,2.7085977101241485,14.788755872423073,4.765861073532227,10.022894798890846,16.74794002045674,300,7.503301823764384,0.5888624653639886,Tj Friedl,24.227642276422763,149.0,0.0997755724475319,0.0200662856595149,3.173059991827785,108.80459275670128,3.173059991827784
676059,2024,443,9.751978428740205,0.02201349532446999,0.5207042749469153,7.60122045862798,13.208097194681994,10.295106715974692,2.912990478707302,14.843644017658663,300,7.494790190527525,0.5294304028784276,Jordan Westburg,30.434782608695656,245.0,0.1199012232481453,0.0139955683350391,-5.173281714818534,85.6452009000848,-5.1732817148185335
663586,2024,469,9.813140665808119,0.020923540865262512,0.5129476408107931,12.070270668677011,12.554124519157508,15.441710876772296,-2.887586357614788,14.211432797858082,300,7.407327651216394,0.5077013556897046,Austin Riley,28.28729281767956,256.0,0.122041922702494,0.0121759795004327,-2.5674010766856674,92.87598690804693,-2.567401076685669
677594,2024,611,11.262651895991816,0.01843314549262163,0.4979757728848957,7.51441426818397,11.059887295572977,7.3791302142559445,3.680757081317033,12.087566032797348,300,7.366759752562519,0.42728645479177035,Julio Rodríguez,37.46105919003115,481.0,0.1047558679892584,0.0100190044974348,-6.777843680040774,81.19286949347432,-6.777843680040774
687462,2024,381,7.804378982866052,0.02048393433823111,0.4660833226813335,10.0874614395965,12.290360602938666,15.885766046608662,-3.5954054436699963,14.32690317758334,300,7.237541732150437,0.5117459751224985,Spencer Horwitz,26.04712041884817,199.0,0.048397098412723,0.0242193334337625,12.184800767559384,133.81033099160013,12.18480076755938
682998,2024,680,11.741406791946137,0.017266774694038436,0.493894217703319,13.014607433187388,10.360064816423062,11.483477146930047,-1.1234123305069854,11.363987195178202,300,7.203507608461713,0.3973816315092853,Corbin Carroll,25.0,346.0,0.0987699519568434,0.0167981979793965,3.786279143671296,110.50615053263282,3.7862791436712913
669701,2024,588,9.98691079321276,0.016984542165327823,0.44972925385053314,7.618366709753189,10.190725299196693,7.773843581380804,2.4168817178158886,11.127913104559495,300,7.179275800836207,0.38737201066865273,Josh Smith,26.162260711030083,287.0,0.1088401511918906,0.0120046523167953,2.884436981259197,108.0037229103024,2.884436981259196
670042,2024,452,9.302849355438102,0.020581525122650667,0.5206440339626495,12.181997995095228,12.348915073590401,16.170793798798975,-3.821878725208574,14.693421232442482,300,7.140853503077331,0.5243592108095189,Luke Raley,28.449328449328448,233.0,0.1448318642918913,0.0125713073052541,-8.549797153481235,76.27606087414573,-8.549797153481233
668939,2024,637,11.160611330943318,0.01752058293711667,0.5000609378700105,1.921575881490967,10.512349762270002,1.809961583821947,8.702388178448055,11.887881444045725,300,7.11901407312072,0.4191541515233364,Adley Rutschman,29.121725731895225,378.0,0.0852061279259012,0.0175051193275476,4.917680632908487,113.64555835433008,4.917680632908489
669016,2024,478,9.15636059688505,0.019155566102269976,0.5043816066596323,9.064064308634526,11.493339661361986,11.377486579875974,0.11585308148601214,13.84192662669564,300,7.004657833202043,0.49452987324055575,Brandon Marsh,23.66197183098592,252.0,0.135296226102112,0.0155070393745188,0.830943162139906,102.30569739161884,0.830943162139907
624424,2024,483,9.507807622438905,0.019684901909811398,0.5445132508489181,2.249087967702071,11.810941145886838,2.793898096524312,9.017043049362526,14.865726482866432,300,6.830373239246809,0.5301710453266589,Michael Conforto,24.63917525773196,239.0,0.1179875869015562,0.0178898211223142,1.3900645276483936,103.85714487056715,1.3900645276483972
663728,2024,622,10.746590571485477,0.017277476803031315,0.5433256300963805,5.673209078975033,10.366486081818788,5.472548950779775,4.893937131039014,13.071223795166318,300,6.662367006366787,0.46593799950911796,Cal Raleigh,33.10291858678956,431.0,0.1115573390082403,0.013238147620108,-2.560649142302412,92.89472214555194,-2.560649142302412
624413,2024,694,11.103666022655633,0.015999518764633475,0.5228749840138223,12.92028971238885,9.599711258780085,11.170279290249727,-1.5705680314696426,11.908837781273917,300,6.582749749309476,0.42001201130166727,Pete Alonso,26.12359550561798,372.0,0.1319049761628794,0.0150665952027017,-2.0936145945855595,94.19064753194476,-2.0936145945855573
623993,2024,662,11.017363889431147,0.01664254363962409,0.5492166701498248,19.14340356886796,9.985526183774454,17.350516829789694,-7.36499064601524,12.807547239030947,300,6.535556914600399,0.4558114807610801,Anthony Santander,34.11764705882353,493.0,0.092932593178779,0.0136183263637055,0.8521681372841894,102.36459235827496,0.8521681372841932
